Date,Campaign,Platform,Region,Impressions,Clicks,Cost,Conversions,Revenue,CTR,CPC,CPA,ROAS,Month,Quarter
2025-11-03,Summer Sale 2024,Instagram Ads,North America,67138,1921,2233.59,123,6634.4,2.86,1.16,18.16,2.97,November 2025,Q4 2025
2025-11-03,Summer Sale 2024,Instagram Ads,Europe,32117,465,1318.26,14,675.36,1.45,2.83,94.16,0.51,November 2025,Q4 2025
2025-11-03,Holiday Special,Google Ads,North America,92806,2556,6136.39,115,5626.87,2.75,2.4,53.36,0.92,November 2025,Q4 2025
2025-11-03,Holiday Special,Google Ads,Europe,63450,907,682.89,18,898.97,1.43,0.75,37.94,1.32,November 2025,Q4 2025
2025-11-03,Holiday Special,Facebook Ads,North America,95038,4546,5054.19,126,6462.76,4.78,1.11,40.11,1.28,November 2025,Q4 2025
2025-11-03,Holiday Special,Facebook Ads,Europe,42535,1885,3517.37,102,4268.83,4.43,1.87,34.48,1.21,November 2025,Q4 2025
2025-11-03,Holiday Special,Instagram Ads,North America,25863,696,364.2,32,1458.68,2.69,0.52,11.38,4.01,November 2025,Q4 2025
2025-11-03,Holiday Special,Instagram Ads,Europe,77643,1220,2732.44,36,1402.61,1.57,2.24,75.9,0.51,November 2025,Q4 2025
2025-11-03,Back to School,Google Ads,North America,89064,2436,6208.32,181,8302.5,2.74,2.55,34.3,1.34,November 2025,Q4 2025
2025-11-03,Back to School,Google Ads,Europe,91060,1082,2349.42,77,2667.17,1.19,2.17,30.51,1.14,November 2025,Q4 2025
2025-11-03,Back to School,Facebook Ads,North America,32391,741,1186.01,51,2391.65,2.29,1.6,23.26,2.02,November 2025,Q4 2025
2025-11-03,Back to School,Facebook Ads,Europe,83914,2693,1686.54,60,3080.21,3.21,0.63,28.11,1.83,November 2025,Q4 2025
2025-11-03,Back to School,Instagram Ads,North America,34815,1636,4031.39,64,2651.74,4.7,2.46,62.99,0.66,November 2025,Q4 2025
2025-11-03,Back to School,Instagram Ads,Europe,67911,2702,1889.06,61,3501.14,3.98,0.7,30.97,1.85,November 2025,Q4 2025
2025-11-04,Summer Sale 2024,Google Ads,North America,81667,2400,3329.97,94,4325.65,2.94,1.39,35.43,1.3,November 2025,Q4 2025
2025-11-04,Summer Sale 2024,Google Ads,Europe,62137,1690,4541.91,64,3093.38,2.72,2.69,70.97,0.68,November 2025,Q4 2025
2025-11-04,Summer Sale 2024,Facebook Ads,North America,65355,2649,7897.98,157,7182.27,4.05,2.98,50.31,0.91,November 2025,Q4 2025
2025-11-04,Summer Sale 2024,Facebook Ads,Europe,44600,1345,2504.66,49,2712.15,3.02,1.86,51.12,1.08,November 2025,Q4 2025
2025-11-04,Summer Sale 2024,Instagram Ads,North America,79687,3482,8029.26,85,3809.79,4.37,2.31,94.46,0.47,November 2025,Q4 2025
2025-11-04,Summer Sale 2024,Instagram Ads,Europe,43439,1455,3985.95,86,3030.3,3.35,2.74,46.35,0.76,November 2025,Q4 2025
2025-11-04,Holiday Special,Google Ads,North America,77996,3794,9500.36,219,7913.87,4.86,2.5,43.38,0.83,November 2025,Q4 2025
2025-11-04,Holiday Special,Google Ads,Europe,85312,991,2759.26,69,2103.54,1.16,2.78,39.99,0.76,November 2025,Q4 2025
2025-11-04,Holiday Special,Facebook Ads,North America,42305,1758,1016.18,137,3555.24,4.16,0.58,7.42,3.5,November 2025,Q4 2025
2025-11-04,Holiday Special,Facebook Ads,Europe,26630,272,590.58,21,999.08,1.02,2.17,28.12,1.69,November 2025,Q4 2025
2025-11-04,Holiday Special,Instagram Ads,North America,74591,2699,4336.86,207,9739.51,3.62,1.61,20.95,2.25,November 2025,Q4 2025
2025-11-04,Holiday Special,Instagram Ads,Europe,79180,1450,3673.6,93,2675.25,1.83,2.53,39.5,0.73,November 2025,Q4 2025
2025-11-04,Back to School,Google Ads,North America,12108,478,465.02,26,1287.54,3.95,0.97,17.89,2.77,November 2025,Q4 2025
2025-11-04,Back to School,Google Ads,Europe,79868,978,686.33,77,3190.9,1.22,0.7,8.91,4.65,November 2025,Q4 2025
2025-11-04,Back to School,Facebook Ads,North America,72543,869,1017.82,51,2641.16,1.2,1.17,19.96,2.59,November 2025,Q4 2025
2025-11-04,Back to School,Facebook Ads,Europe,37939,1638,2251.44,74,3368.03,4.32,1.37,30.42,1.5,November 2025,Q4 2025
2025-11-04,Back to School,Instagram Ads,North America,58458,1210,1981.23,58,2782.53,2.07,1.64,34.16,1.4,November 2025,Q4 2025
2025-11-04,Back to School,Instagram Ads,Europe,36148,1295,691.26,38,1763.01,3.58,0.53,18.19,2.55,November 2025,Q4 2025
2025-11-05,Summer Sale 2024,Google Ads,North America,70313,916,2012.43,27,1481.77,1.3,2.2,74.53,0.74,November 2025,Q4 2025
2025-11-05,Summer Sale 2024,Google Ads,Europe,40782,1557,2545.1,81,4486.98,3.82,1.63,31.42,1.76,November 2025,Q4 2025
2025-11-05,Summer Sale 2024,Facebook Ads,North America,18080,709,627.73,50,1763.71,3.92,0.89,12.55,2.81,November 2025,Q4 2025
2025-11-05,Summer Sale 2024,Facebook Ads,Europe,57482,2124,4424.66,55,2494.9,3.7,2.08,80.45,0.56,November 2025,Q4 2025
2025-11-05,Summer Sale 2024,Instagram Ads,North America,84921,1862,2155.39,55,1751.18,2.19,1.16,39.19,0.81,November 2025,Q4 2025
2025-11-05,Summer Sale 2024,Instagram Ads,Europe,92824,3467,6083.2,231,8719.61,3.74,1.75,26.33,1.43,November 2025,Q4 2025
2025-11-05,Holiday Special,Google Ads,North America,12620,409,907.4,16,624.5,3.24,2.22,56.71,0.69,November 2025,Q4 2025
2025-11-05,Holiday Special,Google Ads,Europe,58926,647,1634.09,33,932.43,1.1,2.53,49.52,0.57,November 2025,Q4 2025
2025-11-05,Holiday Special,Facebook Ads,North America,91371,3614,9148.96,100,5430.37,3.96,2.53,91.49,0.59,November 2025,Q4 2025
2025-11-05,Holiday Special,Facebook Ads,Europe,15899,523,790.41,21,637.0,3.29,1.51,37.64,0.81,November 2025,Q4 2025
2025-11-05,Holiday Special,Instagram Ads,North America,84723,2586,4497.64,103,2629.47,3.05,1.74,43.67,0.58,November 2025,Q4 2025
2025-11-05,Holiday Special,Instagram Ads,Europe,12580,279,619.32,20,721.17,2.22,2.22,30.97,1.16,November 2025,Q4 2025
2025-11-05,Back to School,Google Ads,North America,29522,509,363.82,31,1584.82,1.72,0.71,11.74,4.36,November 2025,Q4 2025
2025-11-05,Back to School,Google Ads,Europe,24260,386,727.9,19,669.07,1.59,1.89,38.31,0.92,November 2025,Q4 2025
2025-11-05,Back to School,Facebook Ads,North America,33147,742,1602.23,44,1832.69,2.24,2.16,36.41,1.14,November 2025,Q4 2025
2025-11-05,Back to School,Facebook Ads,Europe,94153,1733,966.35,127,3436.72,1.84,0.56,7.61,3.56,November 2025,Q4 2025
2025-11-05,Back to School,Instagram Ads,North America,67124,2982,1531.58,65,2994.59,4.44,0.51,23.56,1.96,November 2025,Q4 2025
2025-11-05,Back to School,Instagram Ads,Europe,81437,3269,9444.46,216,10065.89,4.01,2.89,43.72,1.07,November 2025,Q4 2025
2025-11-06,Summer Sale 2024,Google Ads,North America,82936,1678,3569.22,45,943.35,2.02,2.13,79.32,0.26,November 2025,Q4 2025
2025-11-06,Summer Sale 2024,Google Ads,Europe,99314,3682,6418.1,94,5538.91,3.71,1.74,68.28,0.86,November 2025,Q4 2025
2025-11-06,Summer Sale 2024,Facebook Ads,North America,60934,2090,3159.59,70,3049.99,3.43,1.51,45.14,0.97,November 2025,Q4 2025
2025-11-06,Summer Sale 2024,Facebook Ads,Europe,50077,2306,4366.58,166,4666.07,4.6,1.89,26.3,1.07,November 2025,Q4 2025
2025-11-06,Summer Sale 2024,Instagram Ads,North America,85147,3067,6242.64,122,5535.8,3.6,2.04,51.17,0.89,November 2025,Q4 2025
2025-11-06,Summer Sale 2024,Instagram Ads,Europe,60016,1793,3888.19,37,2068.97,2.99,2.17,105.09,0.53,November 2025,Q4 2025
2025-11-06,Holiday Special,Google Ads,North America,11502,118,87.05,2,82.15,1.03,0.74,43.53,0.94,November 2025,Q4 2025
2025-11-06,Holiday Special,Google Ads,Europe,53744,2424,6139.69,187,8810.09,4.51,2.53,32.83,1.43,November 2025,Q4 2025
2025-11-06,Holiday Special,Facebook Ads,North America,24908,1053,814.38,46,2437.01,4.23,0.77,17.7,2.99,November 2025,Q4 2025
2025-11-06,Holiday Special,Facebook Ads,Europe,93551,1228,836.8,87,2285.11,1.31,0.68,9.62,2.73,November 2025,Q4 2025
2025-11-06,Holiday Special,Instagram Ads,North America,98027,4715,7129.79,237,9142.27,4.81,1.51,30.08,1.28,November 2025,Q4 2025
2025-11-06,Holiday Special,Instagram Ads,Europe,21136,562,740.35,31,1606.96,2.66,1.32,23.88,2.17,November 2025,Q4 2025
2025-11-06,Back to School,Google Ads,North America,98263,4272,12767.76,91,4325.87,4.35,2.99,140.31,0.34,November 2025,Q4 2025
2025-11-06,Back to School,Google Ads,Europe,95053,2234,4184.66,144,5187.95,2.35,1.87,29.06,1.24,November 2025,Q4 2025
2025-11-06,Back to School,Facebook Ads,North America,78226,1797,4138.31,106,5494.93,2.3,2.3,39.04,1.33,November 2025,Q4 2025
2025-11-06,Back to School,Facebook Ads,Europe,47271,2072,3250.48,75,4039.43,4.38,1.57,43.34,1.24,November 2025,Q4 2025
2025-11-06,Back to School,Instagram Ads,North America,33572,495,525.42,24,1198.29,1.47,1.06,21.89,2.28,November 2025,Q4 2025
2025-11-06,Back to School,Instagram Ads,Europe,47030,838,2151.03,58,3093.49,1.78,2.57,37.09,1.44,November 2025,Q4 2025
2025-11-07,Summer Sale 2024,Google Ads,North America,49384,2222,5398.25,100,2924.6,4.5,2.43,53.98,0.54,November 2025,Q4 2025
2025-11-07,Summer Sale 2024,Google Ads,Europe,68051,2938,6639.41,225,9568.98,4.32,2.26,29.51,1.44,November 2025,Q4 2025
2025-11-07,Summer Sale 2024,Facebook Ads,North America,14535,530,880.93,30,947.98,3.65,1.66,29.36,1.08,November 2025,Q4 2025
2025-11-07,Summer Sale 2024,Facebook Ads,Europe,63251,1969,4974.7,126,5396.69,3.11,2.53,39.48,1.08,November 2025,Q4 2025
2025-11-07,Summer Sale 2024,Instagram Ads,North America,26226,924,1269.54,34,978.41,3.52,1.37,37.34,0.77,November 2025,Q4 2025
2025-11-07,Summer Sale 2024,Instagram Ads,Europe,58671,1231,2871.78,31,1053.06,2.1,2.33,92.64,0.37,November 2025,Q4 2025
2025-11-07,Holiday Special,Google Ads,North America,56707,1797,1563.84,116,7137.84,3.17,0.87,13.48,4.56,November 2025,Q4 2025
2025-11-07,Holiday Special,Google Ads,Europe,83551,2942,6871.57,124,6352.63,3.52,2.34,55.42,0.92,November 2025,Q4 2025
2025-11-07,Holiday Special,Facebook Ads,North America,48165,484,387.39,25,917.34,1.0,0.8,15.5,2.37,November 2025,Q4 2025
2025-11-07,Holiday Special,Facebook Ads,Europe,56716,1751,1200.21,55,3444.17,3.09,0.69,21.82,2.87,November 2025,Q4 2025
2025-11-07,Holiday Special,Instagram Ads,North America,18118,215,564.47,17,783.88,1.19,2.63,33.2,1.39,November 2025,Q4 2025
2025-11-07,Holiday Special,Instagram Ads,Europe,43927,459,1374.04,16,742.14,1.04,2.99,85.88,0.54,November 2025,Q4 2025
2025-11-07,Back to School,Google Ads,North America,96695,1647,4062.02,63,3109.51,1.7,2.47,64.48,0.77,November 2025,Q4 2025
2025-11-07,Back to School,Google Ads,Europe,22109,498,471.66,36,1820.8,2.25,0.95,13.1,3.86,November 2025,Q4 2025
2025-11-07,Back to School,Facebook Ads,North America,12597,364,217.56,21,812.46,2.89,0.6,10.36,3.73,November 2025,Q4 2025
2025-11-07,Back to School,Facebook Ads,Europe,52722,1259,2773.11,53,2529.71,2.39,2.2,52.32,0.91,November 2025,Q4 2025
2025-11-07,Back to School,Instagram Ads,North America,30968,812,634.73,44,1995.12,2.62,0.78,14.43,3.14,November 2025,Q4 2025
2025-11-07,Back to School,Instagram Ads,Europe,79165,3906,8469.68,88,3451.76,4.93,2.17,96.25,0.41,November 2025,Q4 2025
2025-11-08,Summer Sale 2024,Google Ads,North America,32257,1126,721.58,24,608.27,3.49,0.64,30.07,0.84,November 2025,Q4 2025
2025-11-08,Summer Sale 2024,Google Ads,Europe,32113,778,803.08,50,1956.44,2.42,1.03,16.06,2.44,November 2025,Q4 2025
2025-11-08,Summer Sale 2024,Facebook Ads,North America,71142,1052,1797.66,64,2987.65,1.48,1.71,28.09,1.66,November 2025,Q4 2025
2025-11-08,Summer Sale 2024,Facebook Ads,Europe,93591,3752,8942.08,236,12857.33,4.01,2.38,37.89,1.44,November 2025,Q4 2025
2025-11-08,Summer Sale 2024,Instagram Ads,North America,65244,2534,2257.96,179,9385.93,3.88,0.89,12.61,4.16,November 2025,Q4 2025
2025-11-08,Summer Sale 2024,Instagram Ads,Europe,16212,486,677.38,17,848.64,3.0,1.39,39.85,1.25,November 2025,Q4 2025
2025-11-08,Holiday Special,Google Ads,North America,54239,2118,5484.47,95,3657.92,3.9,2.59,57.73,0.67,November 2025,Q4 2025
2025-11-08,Holiday Special,Google Ads,Europe,13271,412,739.16,22,1106.33,3.1,1.79,33.6,1.5,November 2025,Q4 2025
2025-11-08,Holiday Special,Facebook Ads,North America,84142,2600,3195.32,93,5547.0,3.09,1.23,34.36,1.74,November 2025,Q4 2025
2025-11-08,Holiday Special,Facebook Ads,Europe,35117,1430,3386.33,55,3630.2,4.07,2.37,61.57,1.07,November 2025,Q4 2025
2025-11-08,Holiday Special,Instagram Ads,North America,60624,1987,4661.26,56,2636.82,3.28,2.35,83.24,0.57,November 2025,Q4 2025
2025-11-08,Holiday Special,Instagram Ads,Europe,65264,2422,3720.37,148,8093.07,3.71,1.54,25.14,2.18,November 2025,Q4 2025
2025-11-08,Back to School,Google Ads,North America,78771,1621,3692.9,42,1916.67,2.06,2.28,87.93,0.52,November 2025,Q4 2025
2025-11-08,Back to School,Google Ads,Europe,24439,292,168.67,15,601.44,1.19,0.58,11.24,3.57,November 2025,Q4 2025
2025-11-08,Back to School,Facebook Ads,North America,47763,1393,751.71,35,1336.7,2.92,0.54,21.48,1.78,November 2025,Q4 2025
2025-11-08,Back to School,Facebook Ads,Europe,95805,2672,1819.47,206,5400.95,2.79,0.68,8.83,2.97,November 2025,Q4 2025
2025-11-08,Back to School,Instagram Ads,North America,92970,3515,3006.56,205,8968.15,3.78,0.86,14.67,2.98,November 2025,Q4 2025
2025-11-08,Back to School,Instagram Ads,Europe,56336,575,1363.09,42,1636.98,1.02,2.37,32.45,1.2,November 2025,Q4 2025
2025-11-09,Summer Sale 2024,Google Ads,North America,57655,702,1090.83,43,2527.72,1.22,1.55,25.37,2.32,November 2025,Q4 2025
2025-11-09,Summer Sale 2024,Google Ads,Europe,90981,1423,714.31,97,4202.23,1.56,0.5,7.36,5.88,November 2025,Q4 2025
2025-11-09,Summer Sale 2024,Facebook Ads,North America,94303,4242,8100.81,216,10945.89,4.5,1.91,37.5,1.35,November 2025,Q4 2025
2025-11-09,Summer Sale 2024,Facebook Ads,Europe,50983,1741,1584.01,111,6786.08,3.41,0.91,14.27,4.28,November 2025,Q4 2025
2025-11-09,Summer Sale 2024,Instagram Ads,North America,61999,1555,2506.49,35,1520.84,2.51,1.61,71.61,0.61,November 2025,Q4 2025
2025-11-09,Summer Sale 2024,Instagram Ads,Europe,80819,1222,1910.46,42,1444.83,1.51,1.56,45.49,0.76,November 2025,Q4 2025
2025-11-09,Holiday Special,Google Ads,North America,36797,753,2036.33,55,2729.24,2.05,2.7,37.02,1.34,November 2025,Q4 2025
2025-11-09,Holiday Special,Google Ads,Europe,53463,1768,5022.18,127,4149.63,3.31,2.84,39.54,0.83,November 2025,Q4 2025
2025-11-09,Holiday Special,Facebook Ads,North America,29142,1019,1229.27,43,2064.84,3.5,1.21,28.59,1.68,November 2025,Q4 2025
2025-11-09,Holiday Special,Facebook Ads,Europe,66125,1904,5035.69,72,2845.87,2.88,2.64,69.94,0.57,November 2025,Q4 2025
2025-11-09,Holiday Special,Instagram Ads,North America,38164,891,502.84,36,1630.25,2.33,0.56,13.97,3.24,November 2025,Q4 2025
2025-11-09,Holiday Special,Instagram Ads,Europe,18007,387,811.21,14,633.04,2.15,2.1,57.94,0.78,November 2025,Q4 2025
2025-11-09,Back to School,Google Ads,North America,93629,2432,6398.78,121,4276.62,2.6,2.63,52.88,0.67,November 2025,Q4 2025
2025-11-09,Back to School,Google Ads,Europe,95024,2580,5497.1,164,10002.42,2.72,2.13,33.52,1.82,November 2025,Q4 2025
2025-11-09,Back to School,Facebook Ads,North America,74226,1178,3109.4,71,2773.62,1.59,2.64,43.79,0.89,November 2025,Q4 2025
2025-11-09,Back to School,Facebook Ads,Europe,30478,454,1346.51,17,627.89,1.49,2.97,79.21,0.47,November 2025,Q4 2025
2025-11-09,Back to School,Instagram Ads,North America,34395,868,2583.85,30,1716.19,2.52,2.98,86.13,0.66,November 2025,Q4 2025
2025-11-09,Back to School,Instagram Ads,Europe,38024,1011,2060.14,49,2216.21,2.66,2.04,42.04,1.08,November 2025,Q4 2025
2025-11-10,Summer Sale 2024,Google Ads,North America,77428,2591,5339.87,153,7177.29,3.35,2.06,34.9,1.34,November 2025,Q4 2025
2025-11-10,Summer Sale 2024,Google Ads,Europe,98593,2489,3807.25,158,6120.34,2.52,1.53,24.1,1.61,November 2025,Q4 2025
2025-11-10,Summer Sale 2024,Facebook Ads,North America,50180,2217,6260.71,68,1677.98,4.42,2.82,92.07,0.27,November 2025,Q4 2025
2025-11-10,Summer Sale 2024,Facebook Ads,Europe,21695,390,598.13,12,396.91,1.8,1.53,49.84,0.66,November 2025,Q4 2025
2025-11-10,Summer Sale 2024,Instagram Ads,North America,27573,858,1848.73,27,549.97,3.11,2.15,68.47,0.3,November 2025,Q4 2025
2025-11-10,Summer Sale 2024,Instagram Ads,Europe,64796,822,1365.94,56,2071.11,1.27,1.66,24.39,1.52,November 2025,Q4 2025
2025-11-10,Holiday Special,Google Ads,North America,46735,894,2383.47,19,612.21,1.91,2.67,125.45,0.26,November 2025,Q4 2025
2025-11-10,Holiday Special,Google Ads,Europe,29515,644,1120.0,29,1521.13,2.18,1.74,38.62,1.36,November 2025,Q4 2025
2025-11-10,Holiday Special,Facebook Ads,North America,11391,299,643.93,21,604.03,2.62,2.15,30.66,0.94,November 2025,Q4 2025
2025-11-10,Holiday Special,Facebook Ads,Europe,92665,960,1985.42,37,1405.93,1.04,2.07,53.66,0.71,November 2025,Q4 2025
2025-11-10,Holiday Special,Instagram Ads,North America,10799,187,294.55,14,740.48,1.73,1.58,21.04,2.51,November 2025,Q4 2025
2025-11-10,Holiday Special,Instagram Ads,Europe,61690,2465,3258.57,139,4029.88,4.0,1.32,23.44,1.24,November 2025,Q4 2025
2025-11-10,Back to School,Google Ads,North America,88798,2818,6014.87,121,4961.65,3.17,2.13,49.71,0.82,November 2025,Q4 2025
2025-11-10,Back to School,Google Ads,Europe,14261,568,417.23,28,1296.17,3.98,0.73,14.9,3.11,November 2025,Q4 2025
2025-11-10,Back to School,Facebook Ads,North America,80114,1136,2904.32,37,1071.07,1.42,2.56,78.5,0.37,November 2025,Q4 2025
2025-11-10,Back to School,Facebook Ads,Europe,47743,1568,4020.08,57,2036.58,3.28,2.56,70.53,0.51,November 2025,Q4 2025
2025-11-10,Back to School,Instagram Ads,North America,38834,1074,1854.3,76,3353.82,2.77,1.73,24.4,1.81,November 2025,Q4 2025
2025-11-10,Back to School,Instagram Ads,Europe,32414,862,1310.16,34,2169.16,2.66,1.52,38.53,1.66,November 2025,Q4 2025
2025-11-11,Summer Sale 2024,Google Ads,North America,52322,1086,2723.51,24,970.44,2.08,2.51,113.48,0.36,November 2025,Q4 2025
2025-11-11,Summer Sale 2024,Google Ads,Europe,58591,2649,4059.0,138,7982.52,4.52,1.53,29.41,1.97,November 2025,Q4 2025
2025-11-11,Summer Sale 2024,Facebook Ads,North America,69136,2571,5200.03,170,5396.88,3.72,2.02,30.59,1.04,November 2025,Q4 2025
2025-11-11,Summer Sale 2024,Facebook Ads,Europe,56835,814,1294.76,63,1199.41,1.43,1.59,20.55,0.93,November 2025,Q4 2025
2025-11-11,Summer Sale 2024,Instagram Ads,North America,77445,1020,2908.01,36,1402.23,1.32,2.85,80.78,0.48,November 2025,Q4 2025
2025-11-11,Summer Sale 2024,Instagram Ads,Europe,24691,1006,2003.76,40,1999.12,4.07,1.99,50.09,1.0,November 2025,Q4 2025
2025-11-11,Holiday Special,Google Ads,North America,43440,646,1146.26,35,1439.79,1.49,1.77,32.75,1.26,November 2025,Q4 2025
2025-11-11,Holiday Special,Google Ads,Europe,94118,3061,6487.96,99,2271.76,3.25,2.12,65.53,0.35,November 2025,Q4 2025
2025-11-11,Holiday Special,Facebook Ads,North America,10496,484,1414.27,38,1948.37,4.61,2.92,37.22,1.38,November 2025,Q4 2025
2025-11-11,Holiday Special,Facebook Ads,Europe,78259,1319,919.94,81,4545.48,1.69,0.7,11.36,4.94,November 2025,Q4 2025
2025-11-11,Holiday Special,Instagram Ads,North America,35218,1516,4221.17,110,5477.22,4.3,2.78,38.37,1.3,November 2025,Q4 2025
2025-11-11,Holiday Special,Instagram Ads,Europe,72999,1106,1848.3,61,3635.4,1.52,1.67,30.3,1.97,November 2025,Q4 2025
2025-11-11,Back to School,Google Ads,North America,30534,641,373.06,28,968.9,2.1,0.58,13.32,2.6,November 2025,Q4 2025
2025-11-11,Back to School,Google Ads,Europe,27529,843,745.53,63,3100.28,3.06,0.88,11.83,4.16,November 2025,Q4 2025
2025-11-11,Back to School,Facebook Ads,North America,10296,404,918.27,12,619.83,3.92,2.27,76.52,0.67,November 2025,Q4 2025
2025-11-11,Back to School,Facebook Ads,Europe,37167,1023,2511.47,68,2365.68,2.75,2.46,36.93,0.94,November 2025,Q4 2025
2025-11-11,Back to School,Instagram Ads,North America,73138,1602,3443.35,45,2280.98,2.19,2.15,76.52,0.66,November 2025,Q4 2025
2025-11-11,Back to School,Instagram Ads,Europe,16922,382,302.55,13,618.44,2.26,0.79,23.27,2.04,November 2025,Q4 2025
2025-11-12,Summer Sale 2024,Google Ads,North America,78943,1609,1980.64,100,3603.97,2.04,1.23,19.81,1.82,November 2025,Q4 2025
2025-11-12,Summer Sale 2024,Google Ads,Europe,40346,557,1563.18,30,1672.07,1.38,2.81,52.11,1.07,November 2025,Q4 2025
2025-11-12,Summer Sale 2024,Facebook Ads,North America,83143,1039,2652.25,26,1063.63,1.25,2.55,102.01,0.4,November 2025,Q4 2025
2025-11-12,Summer Sale 2024,Facebook Ads,Europe,24925,696,1455.85,23,1071.92,2.79,2.09,63.3,0.74,November 2025,Q4 2025
2025-11-12,Summer Sale 2024,Instagram Ads,North America,56069,1461,1828.04,99,5383.39,2.61,1.25,18.47,2.94,November 2025,Q4 2025
2025-11-12,Summer Sale 2024,Instagram Ads,Europe,97273,2909,7576.55,198,7011.13,2.99,2.6,38.27,0.93,November 2025,Q4 2025
2025-11-12,Holiday Special,Google Ads,North America,65324,1840,4347.67,60,1765.08,2.82,2.36,72.46,0.41,November 2025,Q4 2025
2025-11-12,Holiday Special,Google Ads,Europe,58888,846,2103.12,21,1242.98,1.44,2.49,100.15,0.59,November 2025,Q4 2025
2025-11-12,Holiday Special,Facebook Ads,North America,92001,1910,4831.77,99,4392.96,2.08,2.53,48.81,0.91,November 2025,Q4 2025
2025-11-12,Holiday Special,Facebook Ads,Europe,92681,1078,2439.15,50,1924.56,1.16,2.26,48.78,0.79,November 2025,Q4 2025
2025-11-12,Holiday Special,Instagram Ads,North America,71501,3019,3557.8,145,5794.88,4.22,1.18,24.54,1.63,November 2025,Q4 2025
2025-11-12,Holiday Special,Instagram Ads,Europe,26978,459,1331.41,28,1747.98,1.7,2.9,47.55,1.31,November 2025,Q4 2025
2025-11-12,Back to School,Google Ads,North America,54876,2247,3136.6,69,2152.22,4.09,1.4,45.46,0.69,November 2025,Q4 2025
2025-11-12,Back to School,Google Ads,Europe,46163,936,2687.85,28,1580.51,2.03,2.87,95.99,0.59,November 2025,Q4 2025
2025-11-12,Back to School,Facebook Ads,North America,78580,1267,664.69,43,1714.92,1.61,0.52,15.46,2.58,November 2025,Q4 2025
